"업소명",업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
"오조리337",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 한도로 90,제주특별자치도 서귀포시 성산읍 한도로 90,,1,,,,,,33.4684815,126.9171916,2017-12-15
"현우드공방과펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 난고로 185,제주특별자치도 서귀포시 성산읍 난고로 185,,4,,,,,,33.4236673,126.8942336,2017-12-15
"파란민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 성산중앙로65번길 7,제주특별자치도 서귀포시 성산읍 성산중앙로65번길 7,,1,,,,,,33.4653335,126.9341732,2017-12-15
"김군",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,,1,,,,,,33.4546806,126.9049198,2017-12-15
"어게인성산",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 한도로 116,제주특별자치도 서귀포시 성산읍 한도로 116,,5,,,,,,33.468524,126.9203704,2017-12-15
"제주돌체",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 산성효자로 40,제주특별자치도 서귀포시 성산읍 산성효자로 40,,7,,,,,,33.450751,126.9081086,2017-12-15
"트윈즈하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,,1,,,,,,33.4546806,126.9049198,2017-12-15
"제주로다온",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 산성효자로 191-9. 나동,제주특별자치도 서귀포시 성산읍 산성효자로 191-9. 나동,,3,,,,,,33.4473741,126.8928526,2017-12-15
"다랑쉬민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 온평동로 81-14,제주특별자치도 서귀포시 성산읍 온평동로 81-14,,2,,,,,,33.407703,126.903246,2017-12-15
"성산파라다이스힐",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 일주동로4120번길 103,제주특별자치도 서귀포시 성산읍 일주동로4120번길 103,,3,,,,,,33.4553307,126.9023234,2017-12-15
"삼달다방",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 삼달신풍로 95-24,제주특별자치도 서귀포시 성산읍 삼달신풍로 95-24,,3,,,,,,33.3722593,126.8371427,2017-12-15
On28-fullhouse,민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 온평서로 28-10,제주특별자치도 서귀포시 성산읍 온평서로 28-10,,2,,,,,,33.410709,126.897545,2017-12-15
"성산힐하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 서성일로1105번길 50-9,제주특별자치도 서귀포시 성산읍 서성일로1105번길 50-9,,2,,,,,,33.4458945,126.9014302,2017-12-15
"오야스미 제주",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 섭지코지로 54,제주특별자치도 서귀포시 성산읍 섭지코지로 54,,2,,,,,,33.4376406,126.9217273,2017-12-15
"파티365",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 환해장성로 923,제주특별자치도 서귀포시 성산읍 환해장성로 923,,7,,,,,,33.4334922,126.9156308,2017-12-15
"동쪽한달",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,제주특별자치도 서귀포시 성산읍 산성효자로114번길 125,,2,,,,,,33.4546806,126.9049198,2017-12-15
"여여민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 신천동로 227-5,제주특별자치도 서귀포시 성산읍 신천동로 227-5,,1,,,,,,33.3581343,126.8537916,2017-12-15
"나를비추다",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 오조로 75-5,제주특별자치도 서귀포시 성산읍 오조로 75-5,,1,,,,,,33.4606095,126.9149953,2017-12-15
"키아오라",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 난고로42번길 3. 103동,제주특별자치도 서귀포시 성산읍 난고로42번길 3. 103동,,7,,,,,,33.4342204,126.9028289,2017-12-15
"여촌",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 환해장성로 233-14,제주특별자치도 서귀포시 성산읍 환해장성로 233-14,,1,,,,,,33.3888762,126.8873819,2017-12-15
"뜰안",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 수송로 35-120. 제1동,제주특별자치도 서귀포시 성산읍 수송로 35-120. 제1동,,4,,,,,,33.441473,126.859116,2017-12-15
"어린왕자게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 추사로36번길 45-6,제주특별자치도 서귀포시 대정읍 추사로36번길 45-6,,10,,,,,,33.252251,126.281467,2017-12-15
"왕빠게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 상모로290번길 12-3,제주특별자치도 서귀포시 대정읍 상모로290번길 12-3,,3,,,,,,33.2238428,126.2571751,2017-12-15
"영오네민박",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 도원로 223-3,제주특별자치도 서귀포시 대정읍 도원로 223-3,,2,,,,,,33.2789354,126.192137,2017-12-15
"오르재펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 보성구억로 79-6,제주특별자치도 서귀포시 대정읍 보성구억로 79-6,,2,,,,,,33.323597,126.274623153,2017-12-15
"맘스캠프",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 송악관광로143번길 98-1,제주특별자치도 서귀포시 대정읍 송악관광로143번길 98-1,,3,,,,,,33.221946,126.277143,2017-12-15
"컨트리홈즈",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 무릉전지로 68,제주특별자치도 서귀포시 대정읍 무릉전지로 68,,1,,,,,,33.2693294,126.196161,2017-12-15
"더 빌리지",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 일주서로2842번길 42-13,제주특별자치도 서귀포시 대정읍 일주서로2842번길 42-13,,1,,,,,,33.2434487,126.2322756,2017-12-15
"그림같은집",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 노을해안로 602,제주특별자치도 서귀포시 대정읍 노을해안로 602,,2,,,,,,33.2688047,126.1789695,2017-12-15
"그림같은펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 노을해안로 598,제주특별자치도 서귀포시 대정읍 노을해안로 598,,3,,,,,,33.2684218,126.1768521,2017-12-15
"그림같은풍경",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 노을해안로 600,제주특별자치도 서귀포시 대정읍 노을해안로 600,,4,,,,,,33.2686207,126.1791461,2017-12-15
"마실",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 신영로94번길 3-1,제주특별자치도 서귀포시 대정읍 신영로94번길 3-1,,5,,,,,,33.2204964,126.2532631,2017-12-15
"제주온다온",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 무릉중앙로11번길 11-1,제주특별자치도 서귀포시 대정읍 무릉중앙로11번길 11-1,,1,,,,,,33.2707592,126.2021964,2017-12-15
"감성별당",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 서림중앙로 31,제주특별자치도 서귀포시 대정읍 서림중앙로 31,,3,,,,,,33.2455195,126.2245422,2017-12-15
"북마크",민박,내국인+외국인,,제주특별자치도 서귀포시 대정읍 일과대수로11번길 16-8,제주특별자치도 서귀포시 대정읍 일과대수로11번길 16-8,,4,,,,,,33.2387359,126.2315851,2017-12-15
"제주디오빌",민박,내국인+외국인,,제주특별자치도 서귀포시 색달로72번길 20 (색달동),제주특별자치도 서귀포시 색달로72번길 20 (색달동),,7,,,,,,33.2592618,126.4103892,2017-12-15
"파인빌",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로 376 (보목동),제주특별자치도 서귀포시 칠십리로 376 (보목동),,7,,,,,,33.2443698,126.5911818,2017-12-15
"포시즌",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로285번길 3 (토평동),제주특별자치도 서귀포시 칠십리로285번길 3 (토평동),,7,,,,,,33.2486038,126.5835608,2017-12-15
"파인비치",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로285번길 3-1 (토평동),제주특별자치도 서귀포시 칠십리로285번길 3-1 (토평동),,6,,,,,,33.2484608,126.585417,2017-12-15
"향림원 펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로394번길 8-3 (보목동),제주특별자치도 서귀포시 칠십리로394번길 8-3 (보목동),,6,,,,,,33.2437437,126.5932198,2017-12-15
"추억여행",민박,내국인+외국인,,제주특별자치도 서귀포시 태평로92번길 21 (호근동),제주특별자치도 서귀포시 태평로92번길 21 (호근동),,7,,,,,,33.2423819,126.5323277,2017-12-15
"제주하늘정원",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로394번길 8-4 (보목동),제주특별자치도 서귀포시 칠십리로394번길 8-4 (보목동),,5,,,,,,33.2439835,126.5932900,2017-12-15
"서귀포통나무집",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로503번길 1 (보목동),제주특별자치도 서귀포시 칠십리로503번길 1 (보목동),,6,,,,,,33.2423359,126.6042263,2017-12-15
"가원",민박,내국인+외국인,,제주특별자치도 서귀포시 하신상로142번길 35(신효동),제주특별자치도 서귀포시 하신상로142번길 35(신효동),,2,,,,,,33.274005,126.610872,2017-12-15
Luna,민박,내국인+외국인,,제주특별자치도 서귀포시 소암로 11(서귀동),제주특별자치도 서귀포시 소암로 11(서귀동),,2,,,,,,33.2451986,126.5671249,2017-12-15
"중문에코",민박,내국인+외국인,,제주특별자치도 서귀포시 색달로61번길 5(색달동),제주특별자치도 서귀포시 색달로61번길 5(색달동),,6,,,,,,33.261344,126.4096486,2017-12-15
"하이랜드",민박,내국인+외국인,,제주특별자치도 서귀포시 이어도로 244(대포동),제주특별자치도 서귀포시 이어도로 244(대포동),,7,,,,,,33.2422489,126.4453293,2017-12-15
"코비치 파밀리아",민박,내국인+외국인,,제주특별자치도 서귀포시 보목포로 241(하효동),제주특별자치도 서귀포시 보목포로 241(하효동),,3,,,,,,33.2421595,126.6100897,2017-12-15
"쇠소깍 올레",민박,내국인+외국인,,제주특별자치도 서귀포시 효돈로204번길 23(하효동),제주특별자치도 서귀포시 효돈로204번길 23(하효동),,3,,,,,,33.2623726,126.6188522,2017-12-15
"보금지",민박,내국인+외국인,,제주특별자치도 서귀포시 칠십리로 190(동홍동),제주특별자치도 서귀포시 칠십리로 190(동홍동),,7,,,,,,33.2458603,126.5913123,2017-12-15
"블루포니 게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 동상효로68번길 79(신효동),제주특별자치도 서귀포시 동상효로68번길 79(신효동),,4,,,,,,33.2736544,126.6102818,2017-12-15
36번가,민박,내국인+외국인,,제주특별자치도 서귀포시 월평로 3-6(월평동),제주특별자치도 서귀포시 월평로 3-6(월평동),,2,,,,,,33.2442727,126.4584909,2017-12-15
"전원펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 예래로 452-4(하예동),제주특별자치도 서귀포시 예래로 452-4(하예동),,9,,,,,,33.235668,126.369632447,2017-12-15
"벨라 비스타",민박,내국인+외국인,,제주특별자치도 서귀포시 색달중앙로252번길 48 (색달동),제주특별자치도 서귀포시 색달중앙로252번길 48 (색달동),,4,,,,,,33.2809017,126.4161229,2017-12-15
"정경팬션",민박,내국인+외국인,,제주특별자치도 서귀포시 학수암로 50-1(호근동),제주특별자치도 서귀포시 학수암로 50-1(호근동),,2,,,,,,33.265248,126.528952,2017-12-15
"채우리네",민박,내국인+외국인,,제주특별자치도 서귀포시 검은여로 67(토평동),제주특별자치도 서귀포시 검은여로 67(토평동),,4,,,,,,33.249048,126.581665,2017-12-15
"미야하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 중산간서로 261-11(강정동),제주특별자치도 서귀포시 중산간서로 261-11(강정동),,3,,,,,,33.2601777,126.4838632,2017-12-15
102스테이,민박,내국인+외국인,,제주특별자치도 서귀포시 하예로 1-7(하예동),제주특별자치도 서귀포시 하예로 1-7(하예동),,6,,,,,,33.2434749,126.3836136,2017-12-15
"서귀산방",민박,내국인+외국인,,제주특별자치도 서귀포시 중산간서로157번길 74(강정동),제주특별자치도 서귀포시 중산간서로157번길 74(강정동),,4,,,,,,33.2558662,126.4953357,2017-12-15
Alex`s House,민박,내국인+외국인,,제주특별자치도 서귀포시 인정오름로 92-10(토평동),제주특별자치도 서귀포시 인정오름로 92-10(토평동),,2,,,,,,33.2884634,126.5767271,2017-12-15
"제주락",민박,내국인+외국인,,제주특별자치도 서귀포시 월드컵로 203(법환동),제주특별자치도 서귀포시 월드컵로 203(법환동),,5,,,,,,33.2316045,126.5063063,2017-12-15
"우리민박",민박,내국인+외국인,,제주특별자치도 서귀포시 일주서로 213(강정동),제주특별자치도 서귀포시 일주서로 213(강정동),,6,,,,,,33.2501614,126.4853024,2017-12-15
"게우지코지",민박,내국인+외국인,,제주특별자치도 서귀포시 보목포로 177(하효동),제주특별자치도 서귀포시 보목포로 177(하효동),,5,,,,,,33.2421595,126.6100897,2017-12-15
"강정누림",민박,내국인+외국인,,제주특별자치도 서귀포시 강정하로 36(강정동),제주특별자치도 서귀포시 강정하로 36(강정동),,7,,,,,,33.2357973,126.4738796,2017-12-15
"별바라기",민박,내국인+외국인,,제주특별자치도 서귀포시 효돈순환로 7-5(신효동),제주특별자치도 서귀포시 효돈순환로 7-5(신효동),,2,,,,,,33.267653,126.611554,2017-12-15
"솔대왓펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 말질로 218-5(강정동),제주특별자치도 서귀포시 말질로 218-5(강정동),,5,,,,,,33.2323789,126.4789211,2017-12-15
"로뎀나무아래",민박,내국인+외국인,,제주특별자치도 서귀포시 남원읍 태수로 350(의귀리 417-7),제주특별자치도 서귀포시 남원읍 태수로 350(의귀리 417-7),,2,,,,,,33.3103799,126.7204897,2017-12-15
"제이드",민박,내국인+외국인,,제주특별자치도 서귀포시 남원읍 태위로510번길 79-21(남원리 2415-8),제주특별자치도 서귀포시 남원읍 태위로510번길 79-21(남원리 2415-8),,1,,,,,,33.2723468,126.6954466,2017-12-15
"콴도제주",민박,내국인+외국인,,제주특별자치도 서귀포시 남원읍 태위로151번길 14-12(위미리1996-6),제주특별자치도 서귀포시 남원읍 태위로151번길 14-12(위미리1996-6),,3,,,,,,33.2764057,126.6641783,2017-12-15
